NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SZKOŁA PODSTAWOWA NR 65 IM. FRANCISZKA ŻWIRKI I STANISŁAWA WIGURY W POZNANIU, UL. KOSMONAUTÓW, 61-642, POZNAŃ,16.94346,52.43916, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA SPECJALNA NR 113 W POZNANIU, UL. BYDGOSKA, 61-127, POZNAŃ,16.95652,52.41152, 96.18, 1003.8136, 18.924,13.68,5.64, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 11 IM. GEN. DEZYDEREGO CHŁAPOWSKIEGO W POZNANIU, OS. WICHROWE WZGÓRZE, 61-699, POZNAŃ,16.933633,52.437839, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 35 IM. WŁADYSŁAWA ŁOKIETKA W POZNANIU, OS. WŁADYSŁAWA ŁOKIETKA, 61-616, POZNAŃ,16.940352,52.450688, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 14 IM. WŁADYSŁAWA ŁOKIETKA W POZNANIU, PIASTOWSKIE, 61-156, POZNAŃ,16.944711,52.390975, 61.159473684210525, 1002.2747368421053, 20.88578947368421,10.0,8.105263157894736, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 42 IM. BOLESŁAWA CHROBREGO, RÓŻANA, 61-577, POZNAŃ,16.9253885,52.398931, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA W KOBYLNICY, UL. POZNAŃSKA, 62-006, KOBYLNICA,17.080131,52.447968, 74.1484, 1002.5269999999999, 18.7672,15.16,3.7, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W BRZEŹNIE, UL. DŁUGA, 62-025, BRZEŹNO,17.343075,52.377262, 99.09884615384615, 997.963076923077, 15.708076923076923,6.884615384615385,3.576923076923077, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA W JABŁKOWIE FILIA W LECHLINIE, LECHLIN, 62-085, LECHLIN,17.149422,52.706829, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W SKOKACH, UL. POZNAŃSKA, 62-085, SKOKI,17.1454,52.67087, 84.84615384615384, 1001.6146153846154, 18.646538461538462,7.692307692307692,6.692307692307692, 2026-07-23 17:04:30
SPOŁECZNA WALDORFSKA SZKOŁA PODSTAWOWA, SZRENIAWSKA, 62-051, WIRY,16.8464646,52.3178772, 77.28, 1002.5056, 17.938,10.0,8.0, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA W SIEKIERKACH WIELKICH, UL. KARALUSA, 62-025, SIEKIERKI WIELKIE,17.161897,52.382159, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA IM. EWARYSTA ESTKOWSKIEGO W KOSTRZYNIE, UL. PIASTA, 62-025, KOSTRZYN,17.223903,52.396619, 71.4342, 1002.0422, 18.9408,15.34,5.58, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA DLA DZIECI Z AUTYZMEM, SZAMARZEWSKIEGO, 60-569, POZNAŃ,16.88205,52.41328, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 58 IM. JERZEGO KUKUCZKI W POZNANIU, UL. ŁAWICA, 60-186, POZNAŃ,16.82257,52.409962, 67.58952380952381, 1001.3452380952381, 18.984285714285715,9.0,7.238095238095238, 2026-07-23 17:04:30
